lon,lat,gid,y,x,comID
-93.9265447841279,41.9156857017809,1517,27,34,100340027
-93.8319869004809,41.9156857017809,1518,27,35,100350027
-93.7374290168338,41.9156857017809,1519,27,36,100360027
-93.6428711331868,41.9156857017809,1520,27,37,100370027
-93.5483132495397,41.9156857017809,1521,27,38,100380027
-93.4537553658927,41.9156857017809,1522,27,39,100390027
-93.3591974822456,41.9156857017809,1523,27,40,100400027
-93.2646395985986,41.9156857017809,1524,27,41,100410027
-93.1700817149515,41.9156857017809,1525,27,42,100420027
-93.0755238313045,41.9156857017809,1526,27,43,100430027
-92.9809659476574,41.9156857017809,1527,27,44,100440027
-92.8864080640104,41.9156857017809,1528,27,45,100450027
-92.7918501803633,41.9156857017809,1529,27,46,100460027
-92.6972922967163,41.9156857017809,1530,27,47,100470027
-92.6027344130692,41.9156857017809,1531,27,48,100480027
-92.5081765294222,41.9156857017809,1532,27,49,100490027
-92.4136186457751,41.9156857017809,1533,27,50,100500027
-92.319060762128,41.9156857017809,1534,27,51,100510027
-92.224502878481,41.9156857017809,1535,27,52,100520027
-92.129944994834,41.9156857017809,1536,27,53,100530027
-92.0353871111869,41.9156857017809,1537,27,54,100540027
-91.9408292275398,41.9156857017809,1538,27,55,100550027
-91.8462713438928,41.9156857017809,1539,27,56,100560027
-91.7517134602458,41.9156857017809,1540,27,57,100570027
-91.6571555765987,41.9156857017809,1541,27,58,100580027
-91.5625976929516,41.9156857017809,1542,27,59,100590027
-91.4680398093046,41.9156857017809,1543,27,60,100600027
-91.3734819256575,41.9156857017809,1544,27,61,100610027
-91.2789240420105,41.9156857017809,1545,27,62,100620027
-91.1843661583635,41.9156857017809,1546,27,63,100630027
-91.0898082747164,41.9156857017809,1547,27,64,100640027
-90.9952503910694,41.9156857017809,1548,27,65,100650027
-90.9006925074223,41.9156857017809,1549,27,66,100660027
-90.8061346237752,41.9156857017809,1550,27,67,100670027
-90.7115767401282,41.9156857017809,1551,27,68,100680027
-90.6170188564811,41.9156857017809,1552,27,69,100690027
-90.5224609728341,41.9156857017809,1553,27,70,100700027
-90.4279030891871,41.9156857017809,1554,27,71,100710027
-90.33334520554,41.9156857017809,1555,27,72,100720027
-90.2387873218929,41.9156857017809,1556,27,73,100730027
-90.1442294382459,41.9156857017809,1557,27,74,100740027
-90.0496715545988,41.9156857017809,1558,27,75,100750027
-89.9551136709518,41.9156857017809,1559,27,76,100760027
-89.8605557873047,41.9156857017809,1560,27,77,100770027
-97.1415128281277,42.0112900975331,1561,26,0,100000026
-97.0469549444806,42.0112900975331,1562,26,1,100010026
-96.9523970608336,42.0112900975331,1563,26,2,100020026
-96.8578391771865,42.0112900975331,1564,26,3,100030026
-96.7632812935394,42.0112900975331,1565,26,4,100040026
-96.6687234098924,42.0112900975331,1566,26,5,100050026
